Reading_ID,Timestamp,Machine_ID,Equipment_Type,Location,Shift,Temperature,Pressure,Vibration,Humidity,Voltage,Current,RPM,Power_Consumption,Machine_Status,Age_Years,Maintenance_Due,Last_Maintenance_Days,Operating_Hours,Load_Percent,Ambient_Temp,Oil_Level,Noise_Level,Uptime_Hours,Downtime_Hours,Production_Count,Defect_Count,Sensor_ID,Firmware_Version,Anomaly_Flag,Temp_Rolling_Mean,Temp_Rolling_STD,Pressure_Rolling_Mean,Vibration_Rolling_Mean,Advanced_Predicted_Anomaly
RD672147,2024-01-15 23:30:00,MCH948,Conveyor,Warehouse 2,Day,64.5,7.31,35.23,65.39,245.23,24.79,1148,36.07,Running,14,No,39,1,40.44,35.22,36.65,73.88,1449,37,659,10,SEN2211,V4.4.2,0,62.53199999999979,11.817633857920967,4.126000000000035,25.79800000000007,0
RD685063,2024-06-04 16:41:00,MCH302,Compressor,Factory 2,Afternoon,79.27,7.46,10.01,31.9,207.39,6.08,2153,1.13,Maintenance,13,YES,4,1,34.55,15.22,98.83,52.06,5575,417,512,7,SEN5274,V4.7.6,0,68.3219999999998,11.424021621122844,5.394000000000034,27.38600000000007,1
RD178867,2024-06-24 07:07:00,MCH517,Motor,Plant A,Afternoon,27.11,4.19,34.91,81.92,230.57,35.33,2769,38.43,Idle,3,YES,87,15,52.16,21.78,21.51,89.01,8423,109,968,0,SEN9062,V2.1.4,0,61.50599999999979,22.00742670099981,4.406000000000034,31.68000000000007,0
RD938887,2024-05-20 03:45:00,MCH834,Conveyor,Factory 2,Morning,88.69,7.53,24.39,65.57,209.82,12.21,1805,37.11,Faulty,13,NO,6,2,33.69,31.48,98.48,88.32,2119,176,441,0,SEN2468,V1.2.1,0,68.1739999999998,24.576766060649277,5.502000000000034,29.696000000000073,0
RD199191,2024-05-30 02:24:00,MCH476,Motor,Factory 2,Afternoon,81.51,3.0,24.39,78.9,241.91,31.33,2687,49.69,Standby,13,YES,20,9,58.23,25.47,57.57,42.84,6398,134,135,6,SEN7653,V1.4.5,0,68.2159999999998,24.60496860391987,5.898000000000034,29.696000000000073,0
RD622175,2024-02-28 07:48:00,MCH658,Motor,Warehouse 2,Night,63.28,9.46,24.39,57.74,219.82,15.49,2231,11.31,Offline,2,No,8,4,90.93,15.51,47.92,56.38,9253,301,626,8,SEN1248,V3.2.7,0,67.9719999999998,24.657025773598125,6.328000000000035,29.696000000000073,0
RD300162,2024-02-23 16:55:00,MCH664,Turbine,Plant B,Afternoon,27.65,7.57,31.67,65.17,228.12,19.11,1227,34.17,Faulty,4,no,8,20,21.79,41.74,61.98,79.54,580,409,309,4,SEN4091,V5.9.8,0,57.6479999999998,29.142622050870408,6.350000000000035,29.696000000000073,0
RD814881,2024-05-16 06:26:00,MCH384,Robot,Factory 1,Morning,66.91,2.54,31.67,85.25,234.38,7.87,1788,30.32,Running,1,yes,61,11,76.5,30.1,65.98,75.21,1301,27,311,7,SEN9946,V4.6.4,0,65.60799999999979,23.63036648043956,6.020000000000034,29.696000000000073,0
RD390922,2024-02-01 22:49:00,MCH201,Hydraulic Press,Factory 1,Afternoon,99.86,1.82,14.32,66.67,239.73,31.84,2379,5.43,Standby,13,yes,87,24,40.5,34.59,76.57,44.38,9945,172,837,3,SEN1979,V1.9.4,0,67.84199999999979,26.688217812358367,4.878000000000035,29.696000000000073,0
RD998340,2024-06-11 08:23:00,MCH495,CNC Machine,Plant B,Day,64.78,6.67,49.34,45.75,225.05,8.32,2267,14.68,Idle,20,Yes,25,1,53.37,30.33,26.78,98.85,4316,394,344,7,SEN1361,V1.3.7,0,64.4959999999998,25.57160006725979,5.612000000000036,29.696000000000073,0
RD963062,2024-03-05 14:57:00,MCH449,Pump,Plant C,Day,85.01,8.54,30.16,77.4,236.13,29.64,2875,49.51,Maintenance,13,yes,38,3,49.17,16.03,61.77,55.53,6653,435,939,6,SEN5105,V1.9.3,0,68.8419999999998,27.113344869268396,5.428000000000035,29.696000000000073,0
RD180942,2024-02-18 00:39:00,MCH193,Motor,Factory 1,Afternoon,27.52,9.8,22.99,72.51,226.6,36.65,2996,45.25,Idle,14,yes,65,0,22.82,42.18,57.93,64.24,5718,181,581,1,SEN7817,V3.1.1,1,68.81599999999979,27.162737895872773,5.874000000000035,29.696000000000073,0
RD797412,2024-02-27 17:25:00,MCH713,CNC Machine,Plant B,Night,38.53,4.89,26.03,43.75,203.77,41.48,1727,31.92,Running,11,YES,36,7,72.94,43.03,25.04,98.82,9027,276,458,8,SEN1659,V4.3.5,0,63.139999999999795,30.429350140939267,6.344000000000035,28.56800000000007,0
RD491055,2024-02-19 08:41:00,MCH850,Compressor,Warehouse 2,Afternoon,72.36,7.93,47.92,31.08,209.57,38.55,1170,37.03,Faulty,10,NO,33,23,49.25,30.64,57.04,95.33,7534,413,548,1,SEN2644,V2.2.6,0,57.6399999999998,23.92269529128936,7.566000000000035,35.288000000000075,0
RD375218,2024-02-03 05:24:00,MCH779,Transformer,Unit 2,Afternoon,48.76,5.0,47.97,34.57,235.69,36.57,1056,25.83,Offline,15,No,30,6,34.98,31.72,73.2,41.9,7963,295,751,2,SEN6336,V3.8.4,1,54.435999999999794,23.799832562433647,7.232000000000035,35.014000000000074,0
RD896355,2024-04-25 20:39:00,MCH650,Robot,Plant B,Afternoon,88.95,1.84,15.01,70.96,228.32,30.85,1928,42.76,Faulty,15,no,56,19,56.05,38.45,75.02,82.76,8945,331,651,10,SEN9838,V2.2.4,0,55.2239999999998,25.09516945549237,5.892000000000035,31.984000000000073,0
RD815073,2024-03-07 00:09:00,MCH520,Robot,Plant B,Afternoon,50.34,9.54,26.39,36.64,234.58,14.23,1733,23.83,Maintenance,17,Yes,36,10,21.16,44.8,30.83,99.92,4177,483,90,3,SEN1569,V2.9.9,0,59.7879999999998,20.440532527306605,5.8400000000000345,32.664000000000065,0
RD622858,2024-06-06 03:15:00,MCH897,Transformer,Unit 2,NIGHT,25.13,8.61,31.61,30.58,237.82,6.63,1016,12.3,Faulty,8,yes,67,12,26.6,36.61,45.59,70.64,7859,308,830,3,SEN5784,V1.4.8,0,57.1079999999998,24.416305412569653,6.584000000000034,33.78000000000007,1
RD512740,2024-01-04 16:37:00,MCH936,Robot,Warehouse 1,Day,36.97,2.8,500.0,72.02,212.32,5.38,1688,14.83,Running,6,No,82,11,24.21,40.41,37.59,53.21,1388,194,764,10,SEN6679,V3.2.9,0,50.029999999999795,24.015874958032967,5.5580000000000345,124.19600000000007,1
RD861405,2024-01-17 09:05:00,MCH128,Pump,Factory 2,Night,22.11,6.7,20.89,78.18,229.37,30.75,1771,34.95,Running,15,yes,76,18,21.78,22.46,41.04,90.26,2536,133,692,0,SEN9537,V4.4.4,0,44.6999999999998,27.12433409320628,5.898000000000034,118.78000000000006,1
RD223435,05-05-2024 04:49:00,MCH615,CNC Machine,Unit 1,Morning,84.12,6.22,17.2,86.1,211.11,49.26,2245,16.62,Idle,19,YES,78,11,42.44,25.82,93.19,52.27,3939,444,963,1,SEN9330,V4.5.9,0,43.733999999999796,25.17005224467903,6.774000000000035,119.21800000000007,1
RD706688,2024-04-06 20:31:00,MCH745,Robot,Plant A,Morning,53.23,6.18,30.52,38.48,208.38,13.9,1365,20.6,Faulty,6,YES,61,2,58.81,33.24,86.84,79.08,1804,239,111,3,SEN7118,V1.1.3,0,44.3119999999998,25.391880985855934,6.102000000000034,120.04400000000007,1
RD236584,2024-05-07 14:35:00,MCH539,Turbine,Unit 1,Night,30.31,4.68,14.99,38.64,202.66,25.27,1992,0.8,Standby,12,yes,75,23,78.81,43.18,42.98,80.13,7890,62,613,9,SEN7637,V1.8.3,1,45.3479999999998,24.50372869585102,5.3160000000000345,116.72000000000007,1
RD701150,2024-05-06 18:02:00,MCH756,Generator,Unit 2,Morning,97.66,4.5,38.71,54.84,236.21,34.75,1979,49.24,Standby,9,NO,26,7,29.5,34.14,85.13,71.44,113,490,400,8,SEN8819,V1.8.0,0,57.4859999999998,32.9068006649063,5.656000000000034,24.462000000000067,0
RD127755,2024-01-07 17:23:00,MCH641,Transformer,Unit 1,Day,70.77,8.78,46.39,68.92,236.5,12.74,2178,41.17,Faulty,10,yes,79,9,65.7,40.07,29.43,49.43,9841,272,354,4,SEN4393,V2.0.2,1,67.21799999999979,26.37647758894053,6.072000000000035,29.56200000000007,0
RD505977,2024-05-16 04:59:00,MCH855,Transformer,Unit 3,Morning,34.93,6.44,40.23,89.43,214.91,41.46,2661,40.26,Faulty,17,YES,74,21,85.6,26.54,30.08,54.65,4523,349,219,0,SEN4020,V5.9.1,0,57.37999999999979,27.63955679818108,6.116000000000035,34.16800000000007,0
RD344247,2024-02-07 11:45:00,MCH366,Compressor,Unit 3,Morning,23.04,4.18,44.23,71.61,200.64,31.99,2010,8.64,Maintenance,20,No,60,8,99.42,40.44,93.88,53.4,7914,27,899,7,SEN9362,V3.2.2,0,51.34199999999979,31.762817412815814,5.716000000000035,36.91000000000007,0
RD510242,2024-03-17 07:04:00,MCH309,Conveyor,Plant A,Night,93.63,8.12,43.59,62.5,234.02,30.94,2872,26.89,Offline,9,No,21,19,31.99,43.48,52.31,52.24,9181,478,426,5,SEN7951,V5.1.6,1,64.00599999999979,33.83619260495898,6.4040000000000346,42.63000000000007,0
RD930220,2024-01-19 06:44:00,MCH998,Compressor,Unit 1,Day,97.63,9.31,25.25,54.08,215.85,14.2,1265,37.51,Faulty,3,yes,55,17,41.44,21.86,39.49,78.9,7359,207,536,4,SEN7614,V2.8.8,1,63.999999999999794,33.828734827065,7.366000000000035,39.938000000000066,0
RD338564,2024-01-16 03:21:00,MCH448,Turbine,Factory 2,Morning,62.77,3.58,45.24,67.52,230.11,21.43,2731,49.29,Running,8,YES,56,9,64.06,17.98,40.61,60.84,6646,346,628,0,SEN3307,V1.0.5,1,157.2959999999998,192.1222044168761,6.326000000000034,39.70800000000007,1
RD809306,2024-02-18 07:50:00,MCH353,Conveyor,Unit 1,Morning,62.77,5.24,18.16,43.02,230.08,28.93,1010,26.29,Idle,12,Yes,82,6,41.28,22.02,83.88,67.19,3616,86,627,4,SEN4868,V4.6.5,1,157.2959999999998,192.1222044168761,6.086000000000034,35.29400000000007,1
RD138893,2024-01-31 21:22:00,MCH225,Turbine,Plant A,Morning,92.96,8.94,29.31,52.75,210.09,16.78,2325,35.24,Idle,18,no,72,17,28.88,28.5,22.88,95.57,6762,42,855,10,SEN4480,V2.2.6,1,157.2959999999998,192.1222044168761,7.038000000000034,32.31000000000007,1
RD156727,2024-01-20 06:16:00,MCH578,Conveyor,Factory 2,Afternoon,54.78,7.12,49.85,67.38,235.7,45.55,1314,5.94,Running,8,no,58,19,29.48,40.24,67.71,68.16,4274,425,921,2,SEN1545,V5.3.5,0,157.2959999999998,192.1222044168761,6.838000000000035,33.56200000000007,1
RD950730,2024-01-25 05:17:00,MCH379,Transformer,Plant C,Morning,500.0,5.17,45.86,86.85,246.72,34.77,1527,16.29,Standby,18,YES,36,22,42.83,24.88,61.1,47.46,366,322,574,1,SEN9978,V5.6.5,0,157.2959999999998,192.1222044168761,6.010000000000034,37.68400000000007,1
RD199147,2024-05-21 17:08:00,MCH524,Conveyor,Plant A,Night,75.97,7.77,1.07,44.29,233.61,46.24,2582,48.88,Faulty,10,no,14,6,71.08,32.59,31.37,60.54,5171,30,198,3,SEN7089,V1.8.8,0,157.2959999999998,192.1222044168761,6.8480000000000345,28.85000000000007,1
RD744732,2024-03-21 02:32:00,MCH993,Conveyor,Warehouse 1,Day,52.48,6.1,0.99,50.25,200.79,33.35,1441,36.43,Idle,17,no,46,17,43.98,39.87,21.75,66.34,6384,382,700,8,SEN2278,V4.8.3,0,155.2379999999998,193.43850319933705,7.020000000000034,25.416000000000068,1
RD744226,2024-06-24 14:07:00,MCH221,Motor,Factory 2,Night,49.1,8.8,39.38,80.49,214.4,27.59,1623,1.76,Running,2,Yes,19,9,49.8,21.89,71.79,53.93,3973,67,658,1,SEN6340,V3.1.3,0,146.46599999999978,197.91147258307166,6.9920000000000355,27.43000000000007,1
RD985381,2024-03-20 14:10:00,MCH738,Turbine,Plant B,Afternoon,45.26,5.51,0.28,89.77,221.41,29.09,1725,10.41,Idle,16,No,63,7,75.56,44.79,94.65,70.14,6713,48,528,9,SEN3390,V3.9.0,0,144.56199999999978,199.05653071426698,6.670000000000035,17.51600000000007,1
RD814067,2024-01-24 04:35:00,MCH337,Pump,Plant C,Day,68.08,7.69,38.51,79.98,214.34,44.27,1356,11.26,running,3,no,49,7,83.12,32.27,92.18,67.76,7814,132,693,7,SEN8635,V2.2.5,1,58.17799999999979,13.19428740023055,7.174000000000035,16.04600000000007,0
RD437995,2024-04-01 04:43:00,MCH964,Generator,Factory 2,Afternoon,36.65,3.36,24.12,41.22,205.43,13.65,1640,43.44,Faulty,8,YES,89,0,31.2,21.91,59.83,75.94,2198,326,316,5,SEN1816,V2.0.9,0,50.313999999999794,11.554695149586577,6.292000000000035,20.65600000000007,0
RD969120,2024-02-29 08:26:00,MCH262,Transformer,Plant C,Morning,84.14,6.53,21.53,38.02,206.34,10.48,2711,24.34,Idle,1,Yes,73,12,31.62,17.44,62.01,68.83,3491,473,747,9,SEN9683,V3.3.4,0,56.6459999999998,19.190359037805468,6.378000000000035,24.76400000000007,0
RD881722,2024-04-01 18:53:00,MCH684,Generator,Plant C,Day,62.5,1.22,12.98,51.78,228.85,47.56,2244,42.3,Faulty,10,Yes,9,10,31.62,44.14,35.3,99.62,5920,59,559,0,SEN5176,V1.3.2,1,59.325999999999794,18.804884471856855,4.862000000000035,19.484000000000066,0
RD414600,2024-04-28 14:27:00,MCH277,Compressor,Plant B,Morning,23.28,2.92,34.27,37.7,235.31,18.11,2117,1.68,Faulty,13,YES,69,15,59.12,15.69,28.83,86.91,1394,251,548,7,SEN9554,V2.7.6,0,54.929999999999794,24.59335479351854,4.344000000000035,26.282000000000075,0
RD571936,2024-06-13 02:35:00,MCH289,Pump,Factory 2,Night,86.68,6.67,29.74,55.19,248.38,14.0,2008,14.25,Running,4,yes,88,2,50.83,30.03,70.65,67.17,7297,77,565,1,SEN3927,V5.4.6,0,58.64999999999979,28.2191442109764,4.140000000000034,24.52800000000007,0
RD809307,2024-05-29 02:45:00,MCH588,Robot,Factory 1,Morning,64.67,8.34,22.26,41.68,208.11,18.34,2780,6.41,Offline,4,no,37,22,37.95,36.74,37.59,61.82,7593,429,688,0,SEN7638,V3.9.3,0,64.2539999999998,25.39929487209999,3.702000000000035,31.206000000000067,0
RD475354,2024-01-06 15:12:00,MCH496,Pump,Plant A,Morning,91.41,8.34,22.26,37.4,248.6,21.94,2231,23.4,Idle,15,Yes,28,23,21.58,23.43,93.71,61.47,1574,417,628,10,SEN5967,V2.3.7,0,65.7079999999998,26.981111355907583,3.702000000000035,31.206000000000067,0
RD134491,2024-06-03 15:56:00,MCH357,Turbine,Unit 1,Morning,45.13,1.15,17.48,43.52,215.32,44.22,2027,28.48,Running,2,Yes,60,19,72.04,28.76,53.09,41.45,7124,363,204,8,SEN5832,V2.2.4,0,62.233999999999796,28.568955703698443,3.702000000000035,31.206000000000067,0
RD872007,2024-05-04 15:45:00,MCH703,Conveyor,Unit 2,Morning,51.99,4.02,44.97,88.96,214.87,22.81,2530,27.53,Idle,12,yes,55,14,22.69,27.31,97.16,42.74,3112,330,361,2,SEN6404,V4.0.5,0,67.9759999999998,20.539069599178195,3.702000000000035,31.206000000000067,0
RD267755,2024-01-22 19:25:00,MCH102,Generator,Plant B,Night,55.57,2.12,44.1,88.56,242.5,11.03,2619,26.21,Running,15,NO,84,10,53.03,38.99,69.61,71.77,4740,224,435,6,SEN5025,V1.2.8,0,61.75399999999979,18.01330286204847,3.702000000000035,31.206000000000067,0
RD250704,2024-04-14 20:50:00,MCH159,Hydraulic Press,Warehouse 1,Afternoon,34.52,2.88,27.22,36.99,231.21,23.2,2316,3.65,Offline,20,No,36,11,80.1,36.91,95.66,70.95,224,80,106,1,SEN7034,V4.7.7,1,55.7239999999998,21.501741324829514,3.702000000000035,31.206000000000067,0
RD183209,2024-02-26 03:30:00,MCH645,Conveyor,Unit 3,Afternoon,34.22,3.2,7.03,81.36,226.29,29.81,2787,1.7,Idle,1,yes,14,12,47.53,40.96,33.4,63.77,9164,454,580,1,SEN1158,V5.5.3,0,44.285999999999795,9.79912904292403,2.674000000000035,28.160000000000064,0
RD990300,2024-05-12 16:46:00,MCH489,Generator,Warehouse 2,Afternoon,38.48,9.78,0.01,83.44,222.28,32.09,2188,22.25,Standby,5,No,38,5,25.56,25.54,85.24,42.37,4641,256,665,7,SEN1304,V1.7.0,0,42.9559999999998,10.10253087101825,4.400000000000034,24.666000000000068,0
RD386217,2024-01-07 13:26:00,MCH886,CNC Machine,Factory 1,Afternoon,79.44,3.7,15.08,60.64,205.45,9.21,2320,29.47,Standby,17,NO,51,2,76.85,39.54,78.47,86.83,700,66,482,4,SEN5115,V3.5.0,0,48.4459999999998,19.41013343591122,4.336000000000035,26.31800000000007,0
RD103238,2024-03-23 06:13:00,MCH939,Motor,Unit 3,Night,93.92,6.85,15.08,49.42,225.71,24.09,1804,48.57,Standby,4,N,54,0,63.07,39.46,58.77,80.01,2714,181,311,10,SEN9940,V4.1.5,0,65.60199999999979,30.98957679607588,5.282000000000034,26.31800000000007,0
RD750535,2024-03-05 21:13:00,MCH605,Pump,Unit 1,Night,93.92,6.59,10.32,82.08,203.23,5.24,1423,30.45,running,12,Yes,81,12,57.35,26.69,40.03,48.3,9566,440,356,3,SEN7826,V2.6.8,0,65.60199999999979,30.98957679607588,6.024000000000035,26.31800000000007,0
RD639572,2024-03-02 07:40:00,MCH504,Robot,Plant C,Morning,89.31,8.44,19.41,60.41,241.86,22.17,1125,2.97,Faulty,7,Yes,14,9,94.91,36.57,25.59,98.88,702,349,143,2,SEN1880,V5.5.5,1,65.60199999999979,30.98957679607588,7.072000000000034,26.31800000000007,1
RD238828,2024-02-10 14:40:00,MCH806,Conveyor,Warehouse 2,Morning,37.81,2.58,47.79,46.19,225.97,28.55,2398,23.19,Maintenance,14,No,21,15,33.24,39.31,80.84,78.44,1879,338,762,5,SEN7328,V3.7.1,0,65.60199999999979,30.98957679607588,5.632000000000035,26.31800000000007,0
RD243582,2024-05-03 15:30:00,MCH138,Compressor,Unit 3,Afternoon,26.92,2.51,38.99,42.78,207.62,45.41,1225,15.93,Running,7,Yes,84,16,99.69,22.93,60.49,86.83,5585,53,841,8,SEN5789,V5.0.2,0,65.60199999999979,30.98957679607588,5.394000000000035,26.31800000000007,0
RD982417,2024-06-02 13:30:00,MCH356,Robot,Plant A,Morning,80.05,2.31,13.33,53.55,227.16,13.17,2834,48.74,Standby,8,no,56,7,79.01,16.01,56.87,86.26,8638,340,213,7,SEN7375,V3.5.2,0,65.60199999999979,30.98957679607588,4.486000000000034,25.968000000000067,0
RD227445,2024-04-18 16:47:00,MCH138,Conveyor,Warehouse 2,Night,98.77,3.6,46.06,59.28,227.05,27.35,1326,20.95,Idle,8,no,62,3,75.72,33.68,93.86,83.06,8146,190,408,4,SEN9447,V2.2.5,0,66.5719999999998,32.151664342610395,3.8880000000000345,33.116000000000064,0
RD124531,2024-04-10 15:56:00,MCH563,Compressor,Unit 2,Day,71.56,4.2,10.27,59.36,231.17,33.2,1765,15.42,Running,14,NO,63,11,80.28,40.39,21.74,42.68,267,340,732,1,SEN3814,V5.0.2,1,63.0219999999998,29.915585737201997,3.0400000000000347,31.288000000000068,0
RD568330,2024-01-08 08:18:00,MCH697,Transformer,Plant A,Day,72.49,9.25,34.0,43.75,226.29,16.66,1801,48.06,Running,19,No,50,21,63.11,28.46,71.01,95.62,8961,133,237,3,SEN9935,V3.5.3,0,69.95799999999979,26.425492805241795,4.374000000000035,28.53000000000007,0
RD209456,2024-03-05 03:14:00,MCH249,Motor,Unit 2,Morning,50.72,9.59,7.69,78.43,242.53,47.88,2923,14.72,Maintenance,17,YES,83,12,64.51,24.14,91.05,75.12,2436,87,144,0,SEN8654,V3.1.3,0,74.7179999999998,17.304406086308983,5.790000000000035,22.270000000000067,0
RD119876,2024-05-20 12:01:00,MCH612,Compressor,Plant A,Morning,39.25,6.96,41.43,63.55,245.04,11.28,2485,6.99,Standby,5,NO,50,13,87.95,43.03,64.62,71.25,1465,53,372,10,SEN1968,V3.2.3,1,66.5579999999998,22.88225666318522,6.720000000000034,27.890000000000065,0
RD301423,2024-05-08 10:47:00,MCH762,Hydraulic Press,Plant B,Morning,61.55,3.98,12.62,68.48,202.88,39.5,2159,12.67,Faulty,7,no,82,5,45.86,36.92,41.24,65.19,2015,497,398,2,SEN3765,V3.0.5,0,59.11399999999979,14.184429139020068,6.796000000000035,21.202000000000066,0
RD288219,2024-05-05 02:22:00,MCH945,Compressor,Plant B,Morning,53.34,7.29,33.45,53.94,227.04,25.6,2621,20.23,Standby,1,no,82,12,20.17,16.54,64.44,91.07,2283,349,996,5,SEN5743,V4.9.4,1,55.4699999999998,12.418077548472638,7.414000000000034,25.83800000000007,0
RD291357,2024-01-05 15:53:00,MCH723,Generator,Warehouse 1,Afternoon,56.52,3.59,43.52,78.39,201.5,16.24,1097,7.56,Offline,14,YES,27,21,72.98,32.44,47.47,63.47,6939,320,55,3,SEN4751,V5.4.1,0,52.2759999999998,8.325390681516337,6.282000000000035,27.74200000000007,0
RD505089,2024-03-27 10:04:00,MCH323,Pump,Warehouse 2,Morning,37.71,2.88,48.38,82.53,204.37,5.06,2802,16.05,Running,5,0,46,16,38.44,30.99,70.53,65.91,3411,456,298,6,SEN8655,V3.6.4,0,49.67399999999979,10.64358633167778,4.940000000000035,35.88000000000007,0
RD790767,2024-01-06 22:07:00,MCH287,Conveyor,Factory 2,Afternoon,79.68,6.66,6.39,50.78,217.56,13.79,1685,22.99,Faulty,7,Yes,22,11,32.65,25.86,77.55,69.37,623,62,226,1,SEN2916,V1.7.5,0,57.7599999999998,15.148655055808794,4.8800000000000345,28.872000000000064,0
RD127417,2024-06-03 16:33:00,MCH391,Conveyor,Plant C,Morning,52.96,1.67,26.55,34.51,215.42,18.49,1046,43.54,Offline,20,YES,12,11,29.07,44.24,81.44,59.1,2127,93,590,3,SEN2291,V2.0.4,0,56.0419999999998,15.098387993421042,4.418000000000034,31.658000000000065,0
RD334222,2024-03-28 20:10:00,MCH792,Hydraulic Press,Factory 1,Day,98.41,3.09,19.81,31.82,224.62,7.55,2269,29.27,Standby,2,No,73,23,85.25,31.1,31.93,75.61,7223,137,485,0,SEN7618,V2.4.7,0,65.05599999999978,23.94436739610976,3.578000000000034,28.93000000000007,0
RD206474,04/22/2024 10:27:00,MCH621,Conveyor,Warehouse 2,Afternoon,31.3,8.74,41.12,61.31,248.47,36.65,2238,10.45,Standby,13,yes,78,24,95.85,32.11,80.84,78.66,7305,67,265,6,SEN7007,V5.0.1,0,60.011999999999794,28.4285309152598,4.608000000000034,28.450000000000067,0
RD199448,14-03-2024 18:31:00,MCH828,Robot,Warehouse 2,Afternoon,48.13,2.73,4.19,32.91,202.66,33.35,1604,14.88,Running,5,NO,11,12,27.04,19.45,28.77,86.17,6019,305,548,6,SEN3927,V3.6.0,0,62.0959999999998,26.715224685558663,4.578000000000035,19.61200000000007,0
RD117460,2024-01-26 10:10:00,MCH770,Generator,Warehouse 2,Day,98.56,9.04,36.7,30.88,212.76,34.22,2429,45.07,Idle,1,YES,81,23,61.08,18.63,22.45,84.52,9214,6,826,8,SEN8995,V4.6.7,0,65.8719999999998,30.838078247515433,5.054000000000035,25.67400000000007,0
RD381972,2024-04-24 05:55:00,MCH701,Conveyor,Factory 1,Morning,73.9,5.15,47.27,86.19,214.45,24.71,2349,3.19,Running,13,no,82,20,86.85,25.8,57.0,95.46,3046,299,290,1,SEN4547,V5.6.1,0,70.0599999999998,30.05819605365376,5.750000000000034,29.81800000000007,0
RD330020,2024-02-15 19:14:00,MCH383,Hydraulic Press,Warehouse 2,Day,25.72,9.84,43.16,71.38,217.8,46.19,1079,30.16,Idle,13,YES,55,20,83.33,18.02,97.79,68.21,766,407,792,3,SEN4181,V4.4.7,0,55.5219999999998,30.493960385621943,7.100000000000034,34.48800000000007,0
RD723621,2024-01-21 07:13:00,MCH614,Transformer,Unit 3,Morning,44.38,1.63,4.77,32.72,231.03,18.26,2841,33.52,Faulty,16,YES,70,10,60.35,27.33,87.5,76.33,8261,316,399,1,SEN9801,V3.0.4,1,58.13799999999979,28.384626472791243,5.678000000000035,27.218000000000067,0
RD962556,2024-06-20 14:21:00,MCH461,Compressor,Warehouse 1,Day,90.31,8.57,6.86,58.3,240.72,29.49,1958,39.71,Offline,10,Yes,80,0,43.98,37.45,88.84,76.86,3054,221,526,6,SEN3362,V5.2.7,0,66.5739999999998,30.82934932819512,6.846000000000035,20.012000000000068,0
RD577556,2024-04-18 12:45:00,MCH551,Turbine,Factory 2,Day,44.63,5.36,6.86,33.87,216.68,47.9,2808,7.34,Offline,13,no,56,23,24.2,34.6,46.25,44.09,5477,398,988,6,SEN4311,V4.5.7,0,55.7879999999998,25.877311877393304,6.110000000000035,20.012000000000068,1
RD252968,2024-06-08 12:26:00,MCH986,Turbine,Plant B,Morning,39.45,3.98,5.0,44.63,244.07,7.07,1900,49.96,Standby,10,No,11,13,28.43,19.67,79.91,74.98,4125,481,361,8,SEN6639,V4.7.2,0,48.8979999999998,24.3929614848193,5.876000000000035,20.012000000000068,0
RD680774,2024-03-01 15:50:00,MCH833,Robot,Plant A,Day,62.48,1.68,5.0,47.56,233.01,6.88,2217,9.97,Running,1,yes,82,0,89.02,44.82,90.88,42.76,8184,224,569,8,SEN7880,V2.4.9,1,56.249999999999794,20.958636644588328,4.244000000000035,20.012000000000068,0
RD706424,2024-02-08 09:54:00,MCH394,Generator,Warehouse 1,Morning,69.06,4.5,41.25,47.56,206.81,48.82,1842,35.49,Maintenance,20,no,0,3,52.44,20.73,40.23,47.69,3120,416,656,9,SEN2965,V2.2.0,1,61.185999999999794,20.361953000630432,4.818000000000035,20.012000000000068,0
RD874131,2024-01-05 12:05:00,MCH179,Pump,Unit 1,Afternoon,74.95,5.68,2.9,32.75,244.25,37.27,1524,41.93,Maintenance,20,Yes,53,2,53.05,22.96,94.06,66.55,3686,17,828,8,SEN5222,V1.1.2,1,58.11399999999979,15.43122581002175,4.240000000000035,20.012000000000068,0
RD940487,2024-02-13 15:46:00,MCH428,Hydraulic Press,Unit 2,Night,66.7,6.88,14.43,55.91,226.47,16.7,2052,29.03,Faulty,3,Yes,64,10,64.41,18.49,34.12,81.77,4809,310,689,5,SEN9235,V3.4.4,0,62.52799999999979,13.665422423031178,4.544000000000035,20.012000000000068,0
RD974938,2024-04-02 10:14:00,MCH994,Conveyor,Factory 2,Day,94.63,8.49,36.48,50.17,205.46,29.0,1277,1.17,Standby,5,yes,11,24,27.52,40.65,48.22,68.33,9611,22,798,8,SEN9429,V1.1.7,0,73.56399999999981,12.609053493418449,5.446000000000035,20.012000000000068,0
RD714640,2024-03-27 23:45:00,MCH258,Turbine,Factory 1,Morning,22.67,1.93,13.35,73.64,203.08,46.89,2226,49.69,Offline,13,no,66,23,29.14,37.24,60.89,98.44,3760,268,35,9,SEN8901,V1.6.0,1,65.60199999999979,26.39284884206107,5.496000000000035,21.682000000000066,1
RD138782,2024-04-15 12:09:00,MCH822,Transformer,Warehouse 2,Night,93.32,1.29,36.0,63.65,212.24,27.82,1475,26.02,Running,9,YES,51,24,64.27,17.63,93.5,53.96,4976,116,958,7,SEN9514,V2.7.1,0,70.4539999999998,29.261536699221498,4.854000000000035,20.63200000000007,0
